"","lon","lat","address","ZIP"
"1697",-90.2057108,38.7994436,"st. louis, mo 63138, usa","63138"
"1698",-90.3230807,38.6682669,"st. louis, mo 63130, usa","63130"
"1699",-92.84471,38.21691,"laurie, mo 65038, usa","65038"
"1700",-92.7381672,38.9139378,"boonville, mo 65233, usa","65233"
"1701",-94.0082563,38.7311199,"holden, mo 64040, usa","64040"
"1702",-91.1161166,39.4604034,"louisiana, mo 63353, usa","63353"
"1703",-94.4593791,39.5871219,"plattsburg, mo 64477, usa","64477"
"1704",-90.1869644,37.9359276,"ste. genevieve, mo 63670, usa","63670"
"1705",-95.5407299,40.441216,"rock port, mo 64482, usa","64482"
"1706",-94.356513,39.9406627,"maysville, mo 64469, usa","64469"
"1707",-95.2475518,40.169783,"mound city, mo 64470, usa","64470"
"1708",-89.5247581,37.3067825,"cape girardeau, mo 63701, usa","63701"
"1709",-92.797901,38.6406162,"tipton, mo 65081, usa","65081"
"1710",-93.2986106,37.294172,"springfield, mo 65803, usa","65803"
"1711",-90.3936722,38.1259347,"festus, mo 63028, usa","63028"
"1712",-90.2479232,38.5635304,"st. louis, mo 63111, usa","63111"
"1713",-93.8044831,37.1293121,"mt vernon, mo 65712, usa","65712"
"1714",-93.1980527,36.9756433,"ozark, mo 65721, usa","65721"
"1715",-94.8416936,39.8291053,"st joseph, mo 64505, usa","64505"
"1716",-92.4208713,37.9112725,"richland, mo 65556, usa","65556"
"1717",-90.3089777,38.4530404,"st. louis, mo 63129, usa","63129"
"1718",-90.3465971,38.8095735,"florissant, mo 63031, usa","63031"
"1719",-94.5779191,38.9450668,"kansas city, mo 64131, usa","64131"
"1720",-94.2589738,39.009186,"blue springs, mo 64014, usa","64014"
"1721",-91.949021,38.8461702,"fulton, mo 65251, usa","65251"
"1722",-93.318747,38.375071,"lincoln, mo 65338, usa","65338"
"1723",-94.8022232,39.7898725,"st joseph, mo 64506, usa","64506"
"1724",-92.1646722,40.1455878,"edina, mo 63537, usa","63537"
"1725",-90.4219444,38.5787831,"st. louis, mo 63122, usa","63122"
"1726",-93.5685546,38.9833118,"concordia, mo 64020, usa","64020"
"1727",-90.5352356,38.557323,"ballwin, mo 63021, usa","63021"
"1728",-90.6488505,38.7036005,"st charles, mo 63304, usa","63304"
"1729",-94.5985613,39.0587452,"kansas city, mo 64111, usa","64111"
"1730",-94.5985613,39.0587452,"kansas city, mo 64111, usa","64111"
"1731",-93.2026843,38.4599495,"cole camp, mo 65325, usa","65325"
"1732",-89.6816208,36.154119,"caruthersville, mo 63830, usa","63830"
"1733",-90.563609,38.1041034,"de soto, mo 63020, usa","63020"
"1734",-94.356513,40.5121609,"grant city, mo 64456, usa","64456"
"1735",-89.5686271,36.7596241,"matthews, mo 63867, usa","63867"
"1736",-90.2901815,38.5161654,"st. louis, mo 63125, usa","63125"
"1737",-90.2057108,38.7994436,"st. louis, mo 63138, usa","63138"
"1738",-92.0959429,38.3926951,"westphalia, mo 65085, usa","65085"
"1739",-92.332541,38.951674,"columbia, mo 65201, usa","65201"
"1740",-92.6685736,38.1280947,"osage beach, mo 65065, usa","65065"
"1741",-94.3359635,38.3840056,"adrian, mo 64720, usa","64720"
"1742",-91.1736994,39.2732095,"bowling green, mo 63334, usa","63334"
"1743",-94.5418141,38.7952436,"belton, mo 64012, usa","64012"
"1744",-90.4691097,38.8405221,"st charles, mo 63301, usa","63301"
"1745",-94.8022232,39.7898725,"st joseph, mo 64506, usa","64506"
"1746",-93.5407909,39.8040617,"chillicothe, mo 64601, usa","64601"
"1747",-94.4079213,39.1024788,"independence, mo 64050, usa","64050"
"1748",-94.8313257,39.9423872,"savannah, mo 64485, usa","64485"
"1749",-92.1843285,40.4921465,"memphis, mo 63555, usa","63555"
"1750",-90.5771493,38.6633659,"chesterfield, mo 63017, usa","63017"
"1751",-90.724773,38.7450528,"o'fallon, mo 63368, usa","63368"
"1752",-92.4999918,39.9954201,"la plata, mo 63549, usa","63549"
"1753",-92.2433487,38.5686223,"jefferson city, mo 65109, usa","65109"
"1754",-94.5985613,38.9546734,"kansas city, mo 64114, usa","64114"
"1755",-93.6217802,40.374721,"princeton, mo 64673, usa","64673"
"1756",-93.7029002,38.7202457,"warrensburg, mo 64093, usa","64093"
"1757",-90.4125181,37.7655626,"farmington, mo 63640, usa","63640"
"1758",-93.3086778,37.1120141,"springfield, mo 65810, usa","65810"
"1759",-94.5830789,39.6235545,"gower, mo 64454, usa","64454"
"1760",-92.9775558,38.8245566,"pilot grove, mo 65276, usa","65276"
"1761",-94.5985613,38.9546734,"kansas city, mo 64114, usa","64114"
"1762",-94.4593791,38.7984122,"raymore, mo 64083, usa","64083"
"1763",-93.3288183,37.1756964,"springfield, mo 65807, usa","65807"
"1764",-90.5352356,38.557323,"ballwin, mo 63021, usa","63021"
"1765",-94.028678,40.279759,"bethany, mo 64424, usa","64424"
"1766",-90.4927134,38.5522581,"valley park, mo 63088, usa","63088"
"1767",-92.1646722,38.528107,"jefferson city, mo 65101, usa","65101"
"1768",-93.5407909,39.8040617,"chillicothe, mo 64601, usa","64601"
"1769",-93.3288183,37.1756964,"springfield, mo 65807, usa","65807"
"1770",-92.5594214,40.4234027,"queen city, mo 63561, usa","63561"
"1771",-90.2080547,38.6449348,"st. louis, mo 63106, usa","63106"
"1772",-92.2433487,38.5686223,"jefferson city, mo 65109, usa","65109"
"1773",-94.3462373,39.0632021,"independence, mo 64057, usa","64057"
"1774",-94.2128337,39.3068524,"excelsior springs, mo 64024, usa","64024"
"1775",-94.5779191,38.9450668,"kansas city, mo 64131, usa","64131"
"1776",-90.2901815,38.7888018,"florissant, mo 63033, usa","63033"
"1777",-90.6298922,38.7874699,"st peters, mo 63376, usa","63376"
"1778",-90.810357,39.1723674,"elsberry, mo 63343, usa","63343"
"1779",-92.9775558,40.4744901,"unionville, mo 63565, usa","63565"
"1780",-94.7381013,39.7305994,"st joseph, mo 64507, usa","64507"
"1781",-90.266699,38.5844866,"st. louis, mo 63116, usa","63116"
"1782",-89.8879304,37.681175,"perryville, mo 63775, usa","63775"
"1783",-94.5985613,38.8817227,"kansas city, mo 64145, usa","64145"
"1784",-90.3230807,38.6682669,"st. louis, mo 63130, usa","63130"
"1785",-90.1682271,36.1544228,"senath, mo 63876, usa","63876"
"1786",-90.4219444,38.5787831,"st. louis, mo 63122, usa","63122"
"1787",-90.4408037,38.6206914,"st. louis, mo 63131, usa","63131"
"1788",-93.3892894,37.1953893,"springfield, mo 65802, usa","65802"
"1789",-94.8728093,40.349238,"maryville, mo 64468, usa","64468"
"1790",-92.2433487,38.5686223,"jefferson city, mo 65109, usa","65109"
"1791",-90.2901815,38.7888018,"florissant, mo 63033, usa","63033"
"1792",-90.7342734,38.8809704,"o'fallon, mo 63366, usa","63366"
"1793",-92.332541,38.951674,"columbia, mo 65201, usa","65201"
"1794",-90.4219444,38.5787831,"st. louis, mo 63122, usa","63122"
"1795",-90.4408037,38.767401,"bridgeton, mo 63044, usa","63044"
"1796",-94.0082563,38.1851024,"appleton city, mo 64724, usa","64724"
"1797",-91.714958,37.8387943,"rolla, mo 65401, usa","65401"
"1798",-94.4027782,38.9622081,"kansas city, mo 64139, usa","64139"
"1799",-94.8313257,39.9423872,"savannah, mo 64485, usa","64485"
"1800",-93.5205641,37.1380586,"republic, mo 65738, usa","65738"
"1801",-94.5005808,37.0193161,"joplin, mo 64804, usa","64804"
"1802",-90.3842527,38.6418687,"st. louis, mo 63124, usa","63124"
"1803",-94.4027782,38.9622081,"kansas city, mo 64139, usa","64139"
"1804",-91.4048249,37.5877447,"salem, mo 65560, usa","65560"
"1805",-94.3359635,37.8352892,"nevada, mo 64772, usa","64772"
"1806",-94.4696765,38.9752926,"kansas city, mo 64138, usa","64138"
"1807",-94.5985613,39.0587452,"kansas city, mo 64111, usa","64111"
"1808",-93.1378173,40.2256155,"milan, mo 63556, usa","63556"
"1809",-93.2181477,38.6508007,"sedalia, mo 65301, usa","65301"
"1810",-91.4048249,37.5877447,"salem, mo 65560, usa","65560"
"1811",-93.2181477,38.6508007,"sedalia, mo 65301, usa","65301"
"1812",-94.5985613,38.9546734,"kansas city, mo 64114, usa","64114"
"1813",-89.7567693,36.2411419,"hayti, mo 63851, usa","63851"
"1814",-90.2479232,38.5635304,"st. louis, mo 63111, usa","63111"
"1815",-90.4596721,38.494606,"fenton, mo 63026, usa","63026"
"1816",-94.2128337,39.3068524,"excelsior springs, mo 64024, usa","64024"
"1817",-94.8468784,39.7723855,"st joseph, mo 64501, usa","64501"
"1818",-90.2103988,38.6685228,"st. louis, mo 63107, usa","63107"
"1819",-94.5469705,39.091953,"kansas city, mo 64127, usa","64127"
"1820",-93.2181477,38.6508007,"sedalia, mo 65301, usa","65301"
"1821",-93.7029002,38.7202457,"warrensburg, mo 64093, usa","64093"
"1822",-111.351791,47.3016974,"great falls, mt 59405, usa","59405"
"1823",-108.5908853,45.7888857,"billings, mt 59102, usa","59102"
"1824",-109.3668454,46.9784182,"lewistown, mt 59457, usa","59457"
"1825",-108.5908853,45.7888857,"billings, mt 59102, usa","59102"
"1826",-114.2704101,48.1865701,"kalispell, mt 59901, usa","59901"
"1827",-111.351791,47.3016974,"great falls, mt 59405, usa","59405"
"1828",-114.0028043,46.7696119,"missoula, mt 59803, usa","59803"
"1829",-108.5908853,45.7888857,"billings, mt 59102, usa","59102"
"1830",-111.351791,47.3016974,"great falls, mt 59405, usa","59405"
"1831",-113.9120099,46.9539821,"missoula, mt 59802, usa","59802"
"1832",-110.9438884,45.6910549,"bozeman, mt 59715, usa","59715"
"1833",-115.4365207,48.2145326,"libby, mt 59923, usa","59923"
"1834",-114.2319873,46.8826694,"missoula, mt 59804, usa","59804"
"1835",-112.2285158,46.5570751,"helena, mt 59601, usa","59601"
"1836",-110.5086287,45.6549575,"livingston, mt 59047, usa","59047"
"1837",-114.1108128,47.7182994,"polson, mt 59860, usa","59860"
"1838",-109.4258825,45.1862481,"red lodge, mt 59068, usa","59068"
"1839",-112.0107769,46.439645,"clancy, mt 59634, usa","59634"
"1840",-112.490614,46.0600227,"butte, mt 59701, usa","59701"
"1841",-111.7456544,48.5087211,"shelby, mt 59474, usa","59474"
"1842",-110.5542096,47.8645245,"fort benton, mt 59442, usa","59442"
"1843",-109.3668454,46.9784182,"lewistown, mt 59457, usa","59457"
"1844",-113.0212247,46.1095314,"anaconda, mt 59711, usa","59711"
"1845",-110.9438884,45.6910549,"bozeman, mt 59715, usa","59715"
"1846",-104.752366,47.2037626,"glendive, mt 59330, usa","59330"
"1847",-114.5186984,47.8779762,"hot springs, mt 59845, usa","59845"
"1848",-104.6068262,48.7191588,"plentywood, mt 59254, usa","59254"
"1849",-105.5426036,48.7585262,"scobey, mt 59263, usa","59263"
"1850",-106.5659429,46.1585559,"forsyth, mt 59327, usa","59327"
"1851",-105.6163785,48.379169,"wolf point, mt 59201, usa","59201"
"1852",-112.4893081,47.8574296,"choteau, mt 59422, usa","59422"
"1853",-104.3183897,46.7836649,"wibaux, mt 59353, usa","59353"
"1854",-112.2285158,46.5570751,"helena, mt 59601, usa","59601"
"1855",-105.7633922,46.274766,"miles city, mt 59301, usa","59301"
"1856",-106.6510617,47.4186461,"jordan, mt 59337, usa","59337"
"1857",-114.9193502,48.8900667,"eureka, mt 59917, usa","59917"
"1858",-112.4893081,47.8574296,"choteau, mt 59422, usa","59422"
"1859",-105.6719601,45.3545888,"broadus, mt 59317, usa","59317"
"1860",-109.2681386,45.6041631,"columbus, mt 59019, usa","59019"
"1861",-106.8001474,48.0448635,"glasgow, mt 59230, usa","59230"
"1862",-114.1602087,47.5195608,"ronan, mt 59864, usa","59864"
"1863",-113.9709615,48.0006677,"bigfork, mt 59911, usa","59911"
"1864",-104.2913118,46.315418,"baker, mt 59313, usa","59313"
"1865",-108.3942141,45.5576428,"billings, mt 59101, usa","59101"
"1866",-114.1413442,48.4479632,"columbia falls, mt 59912, usa","59912"
"1867",-114.1157562,46.1535942,"hamilton, mt 59840, usa","59840"
"1868",-112.490614,46.0600227,"butte, mt 59701, usa","59701"
"1869",-112.6474826,48.6628747,"cut bank, mt 59427, usa","59427"
"1870",-104.655297,45.8012848,"ekalaka, mt 59324, usa","59324"
"1871",-105.7633922,46.274766,"miles city, mt 59301, usa","59301"
"1872",-114.882931,47.4602056,"plains, mt 59859, usa","59859"
"1873",-114.2704101,48.1865701,"kalispell, mt 59901, usa","59901"
"1874",-108.7027539,45.6426589,"laurel, mt 59044, usa","59044"
"1875",-109.8709479,48.6947876,"havre, mt 59501, usa","59501"
"1876",-112.2285158,46.5570751,"helena, mt 59601, usa","59601"
"1877",-110.9438884,45.6910549,"bozeman, mt 59715, usa","59715"
"1878",-109.8793536,48.0293638,"big sandy, mt 59520, usa","59520"
"1879",-111.9266797,48.1798805,"conrad, mt 59425, usa","59425"
"1880",-108.3942141,45.5576428,"billings, mt 59101, usa","59101"
"1881",-104.0205574,47.5771383,"sidney, mt 59270, usa","59270"
"1882",-112.490614,46.0600227,"butte, mt 59701, usa","59701"
"1883",-108.3942141,45.5576428,"billings, mt 59101, usa","59101"
"1884",-112.8378824,45.0346471,"dillon, mt 59725, usa","59725"
"1885",-114.0430553,46.4949159,"stevensville, mt 59870, usa","59870"
"1886",-113.9120099,46.9539821,"missoula, mt 59802, usa","59802"
"1887",-109.2216316,48.4762577,"chinook, mt 59523, usa","59523"
"1888",-114.2704101,48.1865701,"kalispell, mt 59901, usa","59901"
"1889",-107.6119858,45.7325168,"hardin, mt 59034, usa","59034"
"1890",-107.957781,48.0281564,"malta, mt 59538, usa","59538"
"1891",-114.3352493,48.4106094,"whitefish, mt 59937, usa","59937"
"1892",-113.1903952,48.7606966,"browning, mt 59417, usa","59417"
"1893",-112.8004918,46.3577938,"deer lodge, mt 59722, usa","59722"
"1894",-114.1157562,46.1535942,"hamilton, mt 59840, usa","59840"
"1895",NA,NA,NA,NA
"1896",-109.9993417,45.906839,"big timber, mt 59011, usa","59011"
"1897",-108.5908853,45.7888857,"billings, mt 59102, usa","59102"
"1898",-104.752366,47.2037626,"glendive, mt 59330, usa","59330"
"1899",-112.1138491,45.381325,"sheridan, mt 59749, usa","59749"
"1900",-114.1602087,47.5195608,"ronan, mt 59864, usa","59864"
"1901",-108.36,45.63,"billings, mt 59107, usa","59107"
"1902",-107.2245819,45.4925668,"crow agency, mt 59022, usa","59022"
"1903",-111.4820601,46.3839014,"townsend, mt 59644, usa","59644"
"1904",-109.3668454,46.9784182,"lewistown, mt 59457, usa","59457"
"1905",-96.7012424,40.7895543,"lincoln, ne 68502, usa","68502"
"1906",-96.6370893,40.7831814,"lincoln, ne 68506, usa","68506"
"1907",-95.9673967,41.2418116,"omaha, ne 68105, usa","68105"
"1908",-96.6157192,40.804574,"lincoln, ne 68510, usa","68510"
"1909",-96.6477771,40.7422154,"lincoln, ne 68516, usa","68516"
"1910",-96.1155932,41.2340369,"omaha, ne 68144, usa","68144"
"1911",-95.6037465,40.0509645,"falls city, ne 68355, usa","68355"
"1912",-96.6157192,40.804574,"lincoln, ne 68510, usa","68510"
"1913",-96.0520363,41.2373947,"omaha, ne 68124, usa","68124"
"1914",-96.1049958,41.2546175,"omaha, ne 68154, usa","68154"
"1915",-97.5463885,41.0940249,"stromsburg, ne 68666, usa","68666"
"1916",-102.7135121,42.2331133,"alliance, ne 69301, usa","69301"
"1917",-96.5143087,40.4716467,"adams, ne 68301, usa","68301"
"1918",-96.6370893,40.7831814,"lincoln, ne 68506, usa","68506"
"1919",-99.389511,40.4352418,"holdrege, ne 68949, usa","68949"
"1920",-103.5899733,41.7023737,"gering, ne 69341, usa","69341"
"1921",-98.3861513,40.5860956,"hastings, ne 68902, usa","68902"
"1922",-97.2437105,42.4983939,"coleridge, ne 68727, usa","68727"
"1923",-97.1359377,41.2602986,"david city, ne 68632, usa","68632"
"1924",-96.4396888,42.4584705,"south sioux city, ne 68776, usa","68776"
"1925",-95.9356872,41.2434503,"omaha, ne 68108, usa","68108"
"1926",-100.6647101,40.2633657,"mccook, ne 69001, usa","69001"
"1927",-98.4184224,40.9532916,"grand island, ne 68803, usa","68803"
"1928",-96.4396888,42.4584705,"south sioux city, ne 68776, usa","68776"
"1929",-100.7548851,41.2169959,"north platte, ne 69101, usa","69101"
"1930",-99.0747701,40.6992353,"kearney, ne 68848, usa","68848"
"1931",-95.9938339,41.3354647,"omaha, ne 68152, usa","68152"
"1932",-98.4184224,40.9532916,"grand island, ne 68803, usa","68803"
"1933",-97.394882,42.5862849,"hartington, ne 68739, usa","68739"
"1934",-97.42,42.03,"norfolk, ne 68702, usa","68702"
"1935",-96.429036,41.957741,"lyons, ne 68038, usa","68038"
"1936",-101.6612934,41.0484671,"ogallala, ne 69153, usa","69153"
"1937",-97.356755,41.4317442,"columbus, ne 68602, usa","68602"
"1938",-99.9465077,40.8911427,"cozad, ne 69130, usa","69130"
"1939",-100.7548851,41.2169959,"north platte, ne 69101, usa","69101"
"1940",-103.6131203,41.9144314,"scottsbluff, ne 69361, usa","69361"
"1941",-98.9466146,40.1057095,"franklin, ne 68939, usa","68939"
"1942",-95.9938339,41.2354329,"omaha, ne 68106, usa","68106"
"1943",-96.1155932,41.203996,"omaha, ne 68137, usa","68137"
"1944",-97.394882,42.0375938,"norfolk, ne 68701, usa","68701"
"1945",-97.2221421,41.9697606,"stanton, ne 68779, usa","68779"
"1946",-96.5143087,41.4369374,"fremont, ne 68025, usa","68025"
"1947",-95.940971,41.0074183,"plattsmouth, ne 68048, usa","68048"
"1948",-98.4184224,40.9532916,"grand island, ne 68803, usa","68803"
"1949",-98.2869478,40.9628474,"grand island, ne 68801, usa","68801"
"1950",-95.9938339,41.2954735,"omaha, ne 68104, usa","68104"
"1951",-98.6160674,42.5786234,"o'neill, ne 68763, usa","68763"
"1952",-95.8564864,40.6081834,"nebraska city, ne 68410, usa","68410"
"1953",-97.0498442,41.5049348,"schuyler, ne 68661, usa","68661"
"1954",-97.5463885,42.5178728,"wausa, ne 68786, usa","68786"
"1955",-95.8564864,40.3646941,"auburn, ne 68305, usa","68305"
"1956",-103.035694,41.1375665,"sidney, ne 69162, usa","69162"
"1957",-95.6037465,40.0509645,"falls city, ne 68355, usa","68355"
"1958",-98.0028892,41.3628122,"fullerton, ne 68638, usa","68638"
"1959",-97.1359377,41.6585922,"clarkson, ne 68629, usa","68629"
"1960",-96.3438785,41.3666474,"valley, ne 68064, usa","68064"
"1961",-96.195132,41.7925308,"tekamah, ne 68061, usa","68061"
"1962",-96.5143087,41.4369374,"fremont, ne 68025, usa","68025"
"1963",-99.634135,41.4360959,"broken bow, ne 68822, usa","68822"
"1964",-97.9810845,42.1752024,"neligh, ne 68756, usa","68756"
"1965",-95.8564864,40.6081834,"nebraska city, ne 68410, usa","68410"
"1966",-96.0520363,41.2674199,"omaha, ne 68114, usa","68114"
"1967",-96.7922355,40.232159,"beatrice, ne 68310, usa","68310"
"1968",-97.5680595,40.8315698,"york, ne 68467, usa","68467"
"1969",-97.0713572,40.7624063,"milford, ne 68405, usa","68405"
"1970",-95.9092754,41.1596468,"bellevue, ne 68005, usa","68005"
"1971",-96.2482149,41.2819478,"elkhorn, ne 68022, usa","68022"
"1972",-97.0498442,42.2167022,"wayne, ne 68787, usa","68787"
"1973",-95.9938339,41.2954735,"omaha, ne 68104, usa","68104"
"1974",-96.1739116,40.6523649,"syracuse, ne 68446, usa","68446"
"1975",-97.4814163,42.1893218,"pierce, ne 68767, usa","68767"
"1976",-96.3864428,41.0840306,"ashland, ne 68003, usa","68003"
"1977",-101.207047,41.3322606,"sutherland, ne 69165, usa","69165"
"1978",-99.8571416,42.4002078,"ainsworth, ne 69210, usa","69210"
"1979",-96.5143087,40.9563346,"waverly, ne 68462, usa","68462"
"1980",-98.4403573,40.2860295,"blue hill, ne 68930, usa","68930"
"1981",-96.2588369,41.0910342,"gretna, ne 68028, usa","68028"
"1982",-98.0028892,41.2031926,"central city, ne 68826, usa","68826"
"1983",-96.1739116,41.5354216,"blair, ne 68008, usa","68008"
"1984",-95.9938339,41.2954735,"omaha, ne 68104, usa","68104"
"1985",-102.8975098,42.8301322,"chadron, ne 69337, usa","69337"
"1986",-96.9423844,42.0067679,"wisner, ne 68791, usa","68791"
"1987",-97.3084571,41.488769,"columbus, ne 68601, usa","68601"
"1988",-97.9374948,40.3825672,"edgar, ne 68935, usa","68935"
"1989",-97.4165053,40.6600092,"exeter, ne 68351, usa","68351"
"1990",-97.654811,42.6470935,"bloomfield, ne 68718, usa","68718"
"1991",-96.2800864,40.0980067,"pawnee city, ne 68420, usa","68420"
"1992",-96.7065914,41.8430063,"west point, ne 68788, usa","68788"
"1993",-99.7678687,40.7460879,"lexington, ne 68850, usa","68850"
"1994",-97.394882,42.0375938,"norfolk, ne 68701, usa","68701"
"1995",-97.286868,40.9100552,"utica, ne 68456, usa","68456"
"1996",-100.1255164,41.0354094,"gothenburg, ne 69138, usa","69138"
"1997",-96.6370893,40.7831814,"lincoln, ne 68506, usa","68506"
"1998",-100.7548851,41.2169959,"north platte, ne 69101, usa","69101"
"1999",-98.6820636,40.611911,"kenesaw, ne 68956, usa","68956"
"2000",-98.3745717,40.5943468,"hastings, ne 68901, usa","68901"
"2001",-96.9638624,40.6276267,"crete, ne 68333, usa","68333"
"2002",-97.0283383,40.4820516,"wilber, ne 68465, usa","68465"
"2003",-95.9515399,41.3776221,"omaha, ne 68112, usa","68112"
"2004",-102.7135121,42.2331133,"alliance, ne 69301, usa","69301"
"2005",-99.9241575,40.3499294,"arapahoe, ne 68922, usa","68922"
"2006",-100.5296115,42.7668091,"valentine, ne 69201, usa","69201"
"2007",-98.9687011,42.4735579,"atkinson, ne 68713, usa","68713"
"2008",-97.0713572,42.4700962,"laurel, ne 68745, usa","68745"
"2009",-98.8803925,42.946086,"butte, ne 68722, usa","68722"
"2010",-97.330053,42.4147125,"randolph, ne 68771, usa","68771"
"2011",-99.3451118,40.1959351,"alma, ne 68920, usa","68920"
"2012",-96.7279918,42.0983785,"pender, ne 68047, usa","68047"
"2013",-98.090174,40.0671517,"superior, ne 68978, usa","68978"
"2014",-99.0349977,40.7458129,"kearney, ne 68847, usa","68847"
"2015",-98.1775638,42.6108734,"verdigre, ne 68783, usa","68783"
"2016",-96.7279918,42.5689235,"ponca, ne 68770, usa","68770"
"2017",-99.0349977,40.7458129,"kearney, ne 68847, usa","68847"
"2018",-97.5897372,41.2112433,"osceola, ne 68651, usa","68651"
"2019",-96.642433,40.0573745,"wymore, ne 68466, usa","68466"
"2020",-96.7065914,41.6844758,"scribner, ne 68057, usa","68057"
"2021",-98.0028892,41.7598643,"albion, ne 68620, usa","68620"
"2022",-98.6160674,40.8382803,"wood river, ne 68883, usa","68883"
"2023",-99.9688636,41.2683584,"callaway, ne 68825, usa","68825"
"2024",-97.8503951,41.5523788,"st edward, ne 68660, usa","68660"
"2025",-98.8803925,40.9786327,"ravenna, ne 68869, usa","68869"
"2026",-96.7922355,40.232159,"beatrice, ne 68310, usa","68310"
"2027",-96.8565427,41.8934725,"beemer, ne 68716, usa","68716"
"2028",-97.5897372,40.6487322,"fairmont, ne 68354, usa","68354"
"2029",-97.394882,41.8007023,"madison, ne 68748, usa","68748"
"2030",-97.5897372,41.9657265,"battle creek, ne 68715, usa","68715"
"2031",-96.8994495,42.2847509,"wakefield, ne 68784, usa","68784"
"2032",-96.1739116,41.5354216,"blair, ne 68008, usa","68008"
"2033",-102.6675575,42.5867186,"hay springs, ne 69347, usa","69347"
"2034",-97.8068851,41.7931637,"newman grove, ne 68758, usa","68758"
"2035",-99.8794744,40.5958089,"elwood, ne 68937, usa","68937"
"2036",-99.0349977,40.7458129,"kearney, ne 68847, usa","68847"
"2037",-95.8564864,40.6081834,"nebraska city, ne 68410, usa","68410"
"2038",-95.9673967,41.2418116,"omaha, ne 68105, usa","68105"
"2039",-96.5890166,40.7405409,"lincoln, ne 68526, usa","68526"
"2040",-101.3885001,40.4357427,"wauneta, ne 69045, usa","69045"
"2041",-98.4184224,40.9532916,"grand island, ne 68803, usa","68803"
"2042",-96.7386946,42.3041289,"emerson, ne 68733, usa","68733"
"2043",-103.1279039,41.678531,"bridgeport, ne 69336, usa","69336"
"2044",-98.5281613,40.1170629,"red cloud, ne 68970, usa","68970"
"2045",-98.4622987,41.2301535,"st paul, ne 68873, usa","68873"
"2046",-98.9687011,41.2913534,"loup city, ne 68853, usa","68853"
"2047",-96.5143087,41.6359728,"hooper, ne 68031, usa","68031"
"2048",-97.5680595,40.5086664,"geneva, ne 68361, usa","68361"
"2049",-96.642433,41.1898268,"wahoo, ne 68066, usa","68066"
"2050",-97.0713572,40.7624063,"milford, ne 68405, usa","68405"
"2051",-96.5143087,41.4369374,"fremont, ne 68025, usa","68025"
"2052",-96.2800864,40.3424732,"tecumseh, ne 68450, usa","68450"
"2053",-96.0573302,41.2921503,"omaha, ne 68134, usa","68134"
"2054",-95.9515399,41.3776221,"omaha, ne 68112, usa","68112"
"2055",-95.9991228,41.2101217,"omaha, ne 68117, usa","68117"
"2056",-101.5702813,40.0947726,"benkelman, ne 69021, usa","69021"
"2057",-96.1155932,41.203996,"omaha, ne 68137, usa","68137"
"2058",-96.8994495,41.69289,"dodge, ne 68633, usa","68633"
"2059",-99.1234795,42.5975157,"stuart, ne 68780, usa","68780"
"2060",-99.389511,40.4352418,"holdrege, ne 68949, usa","68949"
"2061",-96.7922355,41.5204541,"north bend, ne 68649, usa","68649"
"2062",-95.940971,40.1975037,"humboldt, ne 68376, usa","68376"
"2063",-97.1359377,41.2602986,"david city, ne 68632, usa","68632"
"2064",-103.3125299,42.5897015,"crawford, ne 69339, usa","69339"
"2065",-96.0573302,41.1319017,"papillion, ne 68046, usa","68046"
"2066",-101.6612934,40.5689928,"imperial, ne 69033, usa","69033"
"2067",-101.0033112,40.1302966,"trenton, ne 69044, usa","69044"
"2068",-99.0349977,40.7458129,"kearney, ne 68847, usa","68847"
"2069",-103.682586,41.2195663,"kimball, ne 69145, usa","69145"
"2070",-99.1013498,41.9539516,"burwell, ne 68823, usa","68823"
"2071",-99.5896043,40.6002477,"bertrand, ne 68927, usa","68927"
"2072",-97.5463885,40.1243106,"hebron, ne 68370, usa","68370"
"2073",-103.3125299,41.813568,"bayard, ne 69334, usa","69334"
"2074",-97.7525352,40.1412124,"deshler, ne 68340, usa","68340"
"2075",-97.2221421,40.1246432,"fairbury, ne 68352, usa","68352"
"2076",-98.0247005,40.8207596,"aurora, ne 68818, usa","68818"
"2077",-103.2663479,42.3247698,"hemingford, ne 69348, usa","69348"
"2078",-96.6584666,40.8524941,"lincoln, ne 68504, usa","68504"
"2079",-96.1314928,40.9773339,"louisville, ne 68037, usa","68037"
"2080",-96.0573302,41.1319017,"papillion, ne 68046, usa","68046"
"2081",-99.8571416,40.0923705,"beaver city, ne 68926, usa","68926"
"2082",-98.9687011,40.4890157,"minden, ne 68959, usa","68959"
"2083",-103.6131203,41.9144314,"scottsbluff, ne 69361, usa","69361"
"2084",-98.090174,40.6348595,"harvard, ne 68944, usa","68944"
"2085",-97.8286368,42.3229711,"plainview, ne 68769, usa","68769"
"2086",-96.0520363,41.2674199,"omaha, ne 68114, usa","68114"
"2087",-96.7012424,40.7895543,"lincoln, ne 68502, usa","68502"
"2088",-96.2482149,41.2819478,"elkhorn, ne 68022, usa","68022"
"2089",-97.8286368,40.6529324,"sutton, ne 68979, usa","68979"
"2090",-96.5143087,41.4369374,"fremont, ne 68025, usa","68025"
"2091",-97.1144039,40.9208392,"seward, ne 68434, usa","68434"
"2092",-96.2004383,41.2395091,"omaha, ne 68130, usa","68130"
"2093",-96.5143087,41.8342887,"oakland, ne 68045, usa","68045"
"2094",-97.2221421,40.1246432,"fairbury, ne 68352, usa","68352"
